,Country,Date,value
131084,South Africa,01/01/94,6387.03
131085,South Africa,01/01/95,6583.53
131086,South Africa,01/01/96,6859.9
131087,South Africa,01/01/97,7034.34
131088,South Africa,01/01/98,7031.07
131089,South Africa,01/01/99,7198.59
131090,South Africa,01/01/00,7559.29
131091,South Africa,01/01/01,7827.9
131092,South Africa,01/01/02,8129.8
131093,South Africa,01/01/03,8424.92
131094,South Africa,01/01/04,8938.54
131095,South Africa,01/01/05,9598.98
131096,South Africa,01/01/06,10333.18
131097,South Africa,01/01/07,11059.75
131098,South Africa,01/01/08,11515.37
131099,South Africa,01/01/09,11299.14
131100,South Africa,01/01/10,11644.56
131101,South Africa,01/01/11,12118.74
131102,South Africa,01/01/12,12449.52
131103,South Africa,01/01/13,12797.1
131104,South Africa,01/01/14,13092.02
131105,South Africa,01/01/15,13219.14
131106,South Africa,01/01/16,13265.49
131107,South Africa,01/01/17,13526.19
131854,Uganda,01/01/90,497.2
131855,Uganda,01/01/91,524.21
131856,Uganda,01/01/92,536.28
131857,Uganda,01/01/93,575.54
131858,Uganda,01/01/94,605.57
131859,Uganda,01/01/95,667.88
131860,Uganda,01/01/96,718.96
131861,Uganda,01/01/97,745.23
131862,Uganda,01/01/98,766.23
131863,Uganda,01/01/99,814.57
131864,Uganda,01/01/00,831.89
131865,Uganda,01/01/01,865.58
131866,Uganda,01/01/02,923.55
131867,Uganda,01/01/03,968.78
131868,Uganda,01/01/04,1026.79
131869,Uganda,01/01/05,1088.43
131870,Uganda,01/01/06,1200.52
131871,Uganda,01/01/07,1290.73
131872,Uganda,01/01/08,1382.16
131873,Uganda,01/01/09,1437.09
131874,Uganda,01/01/10,1484.85
131875,Uganda,01/01/11,1602.54
131876,Uganda,01/01/12,1639.29
131877,Uganda,01/01/13,1670.51
131878,Uganda,01/01/14,1730.08
131879,Uganda,01/01/15,1779.21
131880,Uganda,01/01/16,1823.65
131881,Uganda,01/01/17,1868.18
133895,Sweden,01/01/90,20098.05
133896,Sweden,01/01/91,20400.07
133897,Sweden,01/01/92,20502.63
133898,Sweden,01/01/93,20435.81
133899,Sweden,01/01/94,21571.44
133900,Sweden,01/01/95,22789.59
133901,Sweden,01/01/96,23605.28
133902,Sweden,01/01/97,24463.91
133903,Sweden,01/01/98,25504.22
133904,Sweden,01/01/99,27148.38
133905,Sweden,01/01/00,29280.5
133906,Sweden,01/01/01,29633.97
133907,Sweden,01/01/02,30587.76
133908,Sweden,01/01/03,31472.76
133909,Sweden,01/01/04,33528.01
133910,Sweden,01/01/05,33967.19
133911,Sweden,01/01/06,37418.3
133912,Sweden,01/01/07,40579.78
133913,Sweden,01/01/08,41853.7
133914,Sweden,01/01/09,39652.77
133915,Sweden,01/01/10,41632.69
133916,Sweden,01/01/11,43808.5
133917,Sweden,01/01/12,44774.39
133918,Sweden,01/01/13,45721.99
133919,Sweden,01/01/14,46572.46
133920,Sweden,01/01/15,48436.98
133921,Sweden,01/01/16,49084.07
133922,Sweden,01/01/17,51404.79
136406,Suriname,01/01/90,6693.14
136407,Suriname,01/01/91,6970.18
136408,Suriname,01/01/92,7029.81
136409,Suriname,01/01/93,6601.25
136410,Suriname,01/01/94,6859.33
136411,Suriname,01/01/95,6896.87
136412,Suriname,01/01/96,6993.52
136413,Suriname,01/01/97,7421.08
136414,Suriname,01/01/98,7580.95
136415,Suriname,01/01/99,7500.75
136416,Suriname,01/01/00,7743.21
136417,Suriname,01/01/01,8159.88
136418,Suriname,01/01/02,8423.61
136419,Suriname,01/01/03,9033.95
136420,Suriname,01/01/04,9963.27
136421,Suriname,01/01/05,10632.13
136422,Suriname,01/01/06,11471.13
136423,Suriname,01/01/07,12245.81
136424,Suriname,01/01/08,12866.71
136425,Suriname,01/01/09,13215.26
136426,Suriname,01/01/10,13920.67
136427,Suriname,01/01/11,14887.81
136428,Suriname,01/01/12,15422.34
136429,Suriname,01/01/13,15990.68
136430,Suriname,01/01/14,16174.21
136431,Suriname,01/01/15,15638.85
136432,Suriname,01/01/16,14792.67
136433,Suriname,01/01/17,15191.19
145887,Philippines,01/01/90,2591.31
145888,Philippines,01/01/91,2596.64
145889,Philippines,01/01/92,2600.63
145890,Philippines,01/01/93,2654.61
145891,Philippines,01/01/94,2764.28
145892,Philippines,01/01/95,2886.31
145893,Philippines,01/01/96,3040.69
145894,Philippines,01/01/97,3181.04
145895,Philippines,01/01/98,3127.29
145896,Philippines,01/01/99,3202.6
145897,Philippines,01/01/00,3347.36
145898,Philippines,01/01/01,3448.71
145899,Philippines,01/01/02,3554.07
145900,Philippines,01/01/03,3728.12
145901,Philippines,01/01/04,4007.72
145902,Philippines,01/01/05,4254.15
145903,Philippines,01/01/06,4534.06
145904,Philippines,01/01/07,4880.24
145905,Philippines,01/01/08,5099.32
145906,Philippines,01/01/09,5114.26
145907,Philippines,01/01/10,5482.32
145908,Philippines,01/01/11,5707.2
145909,Philippines,01/01/12,6103.66
145910,Philippines,01/01/13,6540.5
145911,Philippines,01/01/14,6959.21
145912,Philippines,01/01/15,7341.94
145913,Philippines,01/01/16,7809.42
145914,Philippines,01/01/17,8360.51
146115,Turkmenistan,01/01/90,5374.12
146116,Turkmenistan,01/01/91,5150.17
146117,Turkmenistan,01/01/92,4352.13
146118,Turkmenistan,01/01/93,4397.41
146119,Turkmenistan,01/01/94,3619.91
146120,Turkmenistan,01/01/95,3353.76
146121,Turkmenistan,01/01/96,3576.22
146122,Turkmenistan,01/01/97,3172.61
146123,Turkmenistan,01/01/98,3389.32
146124,Turkmenistan,01/01/99,3961.72
146125,Turkmenistan,01/01/00,4226.15
146126,Turkmenistan,01/01/01,4462.84
146127,Turkmenistan,01/01/02,4497.75
146128,Turkmenistan,01/01/03,4690.85
146129,Turkmenistan,01/01/04,5009.57
146130,Turkmenistan,01/01/05,5781.73
146131,Turkmenistan,01/01/06,6537.04
146132,Turkmenistan,01/01/07,7361.33
146133,Turkmenistan,01/01/08,8494.61
146134,Turkmenistan,01/01/09,8950.32
146135,Turkmenistan,01/01/10,9738.99
146136,Turkmenistan,01/01/11,11212.54
146137,Turkmenistan,01/01/12,12470.02
146138,Turkmenistan,01/01/13,13726.62
146139,Turkmenistan,01/01/14,15144.79
146140,Turkmenistan,01/01/15,16011.56
146141,Turkmenistan,01/01/16,16894.96
146142,Turkmenistan,01/01/17,18030.95
153150,Senegal,01/01/90,1495.47
153151,Senegal,01/01/91,1537.13
153152,Senegal,01/01/92,1544.12
153153,Senegal,01/01/93,1554.49
153154,Senegal,01/01/94,1542.54
153155,Senegal,01/01/95,1614.7
153156,Senegal,01/01/96,1634.75
153157,Senegal,01/01/97,1673.19
153158,Senegal,01/01/98,1748.93
153159,Senegal,01/01/99,1843.85
153160,Senegal,01/01/00,1899.25
153161,Senegal,01/01/01,1981.31
153162,Senegal,01/01/02,1973.8
153163,Senegal,01/01/03,2092.53
153164,Senegal,01/01/04,2217.09
153165,Senegal,01/01/05,2353.66
153166,Senegal,01/01/06,2419.98
153167,Senegal,01/01/07,2537.51
153168,Senegal,01/01/08,2619.35
153169,Senegal,01/01/09,2619.99
153170,Senegal,01/01/10,2668.79
153171,Senegal,01/01/11,2684.33
153172,Senegal,01/01/12,2791.32
153173,Senegal,01/01/13,2834.25
153174,Senegal,01/01/14,2988.74
153175,Senegal,01/01/15,3120.59
153176,Senegal,01/01/16,3256.7
153177,Senegal,01/01/17,3457.53
155594,Trinidad and Tobago,01/01/90,7919.19
155595,Trinidad and Tobago,01/01/91,8347.55
155596,Trinidad and Tobago,01/01/92,8345.77
155597,Trinidad and Tobago,01/01/93,8373.32
155598,Trinidad and Tobago,01/01/94,8814.59
155599,Trinidad and Tobago,01/01/95,9382.36
155600,Trinidad and Tobago,01/01/96,10207.89
155601,Trinidad and Tobago,01/01/97,11143.17
155602,Trinidad and Tobago,01/01/98,12161.28
155603,Trinidad and Tobago,01/01/99,13314.69
155604,Trinidad and Tobago,01/01/00,14520.64
155605,Trinidad and Tobago,01/01/01,15417.19
155606,Trinidad and Tobago,01/01/02,16824.11
155607,Trinidad and Tobago,01/01/03,19542.63
155608,Trinidad and Tobago,01/01/04,21567.38
155609,Trinidad and Tobago,01/01/05,23526.89
155610,Trinidad and Tobago,01/01/06,27321.79
155611,Trinidad and Tobago,01/01/07,29245.16
155612,Trinidad and Tobago,01/01/08,30686.57
155613,Trinidad and Tobago,01/01/09,29422.35
155614,Trinidad and Tobago,01/01/10,30621.26
155615,Trinidad and Tobago,01/01/11,31012.72
155616,Trinidad and Tobago,01/01/12,31854.21
155617,Trinidad and Tobago,01/01/13,32569.47
155618,Trinidad and Tobago,01/01/14,32949.34
155619,Trinidad and Tobago,01/01/15,33667.75
155620,Trinidad and Tobago,01/01/16,31894.18
155621,Trinidad and Tobago,01/01/17,31644.68
156601,United Kingdom of Great Britain and Northern Ireland,01/01/90,16698.34
156602,United Kingdom of Great Britain and Northern Ireland,01/01/91,17022.74
156603,United Kingdom of Great Britain and Northern Ireland,01/01/92,17428.6
156604,United Kingdom of Great Britain and Northern Ireland,01/01/93,18248.57
156605,United Kingdom of Great Britain and Northern Ireland,01/01/94,19312.18
156606,United Kingdom of Great Britain and Northern Ireland,01/01/95,20424.94
156607,United Kingdom of Great Britain and Northern Ireland,01/01/96,21750.3
156608,United Kingdom of Great Britain and Northern Ireland,01/01/97,22942.49
156609,United Kingdom of Great Britain and Northern Ireland,01/01/98,23469.97
156610,United Kingdom of Great Britain and Northern Ireland,01/01/99,24171.24
156611,United Kingdom of Great Britain and Northern Ireland,01/01/00,26250.07
156612,United Kingdom of Great Britain and Northern Ireland,01/01/01,27439.75
156613,United Kingdom of Great Britain and Northern Ireland,01/01/02,28806.89
156614,United Kingdom of Great Britain and Northern Ireland,01/01/03,30046.02
156615,United Kingdom of Great Britain and Northern Ireland,01/01/04,31721.57
156616,United Kingdom of Great Britain and Northern Ireland,01/01/05,32436.88
156617,United Kingdom of Great Britain and Northern Ireland,01/01/06,34496.21
156618,United Kingdom of Great Britain and Northern Ireland,01/01/07,35295.51
156619,United Kingdom of Great Britain and Northern Ireland,01/01/08,36257.51
156620,United Kingdom of Great Britain and Northern Ireland,01/01/09,34595.75
156621,United Kingdom of Great Britain and Northern Ireland,01/01/10,36012.68
156622,United Kingdom of Great Britain and Northern Ireland,01/01/11,36820.32
156623,United Kingdom of Great Britain and Northern Ireland,01/01/12,37911.26
156624,United Kingdom of Great Britain and Northern Ireland,01/01/13,39505.35
156625,United Kingdom of Great Britain and Northern Ireland,01/01/14,40867.48
156626,United Kingdom of Great Britain and Northern Ireland,01/01/15,42042.92
156627,United Kingdom of Great Britain and Northern Ireland,01/01/16,42977.22
156628,United Kingdom of Great Britain and Northern Ireland,01/01/17,44920.45
163511,Sri Lanka,01/01/90,2334.22
163512,Sri Lanka,01/01/91,2492.67
163513,Sri Lanka,01/01/92,2631.51
163514,Sri Lanka,01/01/93,2849.82
163515,Sri Lanka,01/01/94,3044.63
163516,Sri Lanka,01/01/95,3252.34
163517,Sri Lanka,01/01/96,3414.17
163518,Sri Lanka,01/01/97,3674.16
163519,Sri Lanka,01/01/98,3868.81
163520,Sri Lanka,01/01/99,4075.35
163521,Sri Lanka,01/01/00,4391.63
163522,Sri Lanka,01/01/01,4391.64
163523,Sri Lanka,01/01/02,4600.27
163524,Sri Lanka,01/01/03,4930.36
163525,Sri Lanka,01/01/04,5298.42
163526,Sri Lanka,01/01/05,5765.02
163527,Sri Lanka,01/01/06,6350.45
163528,Sri Lanka,01/01/07,6913.14
163529,Sri Lanka,01/01/08,7417.59
163530,Sri Lanka,01/01/09,7688.6
163531,Sri Lanka,01/01/10,8355.04
163532,Sri Lanka,01/01/11,9193.36
163533,Sri Lanka,01/01/12,10171.42
163534,Sri Lanka,01/01/13,10618.2
163535,Sri Lanka,01/01/14,11250.31
163536,Sri Lanka,01/01/15,11832.95
163537,Sri Lanka,01/01/16,12357.24
163538,Sri Lanka,01/01/17,12862.57
163789,Qatar,01/01/00,85840.19
163790,Qatar,01/01/01,87578.46
163791,Qatar,01/01/02,91062.12
163792,Qatar,01/01/03,90327.5
163793,Qatar,01/01/04,100402.65
163794,Qatar,01/01/05,97743.93
163795,Qatar,01/01/06,108805.36
163796,Qatar,01/01/07,111933.23
163797,Qatar,01/01/08,114985.09
163798,Qatar,01/01/09,113285.89
163799,Qatar,01/01/10,122580.24
163800,Qatar,01/01/11,129349.92
163801,Qatar,01/01/12,127705.17
163802,Qatar,01/01/13,127182.37
163803,Qatar,01/01/14,127710.94
163804,Qatar,01/01/15,128021.98
163805,Qatar,01/01/16,127640.33
163806,Qatar,01/01/17,128646.76
164284,Ukraine,01/01/90,6761.59
164285,Ukraine,01/01/91,6385.68
164286,Ukraine,01/01/92,5880.84
164287,Ukraine,01/01/93,5161.38
164288,Ukraine,01/01/94,4082.51
164289,Ukraine,01/01/95,3688.24
164290,Ukraine,01/01/96,3410.15
164291,Ukraine,01/01/97,3395.25
164292,Ukraine,01/01/98,3397.11
164293,Ukraine,01/01/99,3474.81
164294,Ukraine,01/01/00,3801.64
164295,Ukraine,01/01/01,4289.05
164296,Ukraine,01/01/02,4629.26
164297,Ukraine,01/01/03,5213
164298,Ukraine,01/01/04,6050.66
164299,Ukraine,01/01/05,6479.86
164300,Ukraine,01/01/06,7224.52
164301,Ukraine,01/01/07,8027.75
164302,Ukraine,01/01/08,8419.27
164303,Ukraine,01/01/09,7263.39
164304,Ukraine,01/01/10,7664.4
164305,Ukraine,01/01/11,8281.87
164306,Ukraine,01/01/12,8481.78
164307,Ukraine,01/01/13,8647.99
164308,Ukraine,01/01/14,8710.75
164309,Ukraine,01/01/15,7972.43
164310,Ukraine,01/01/16,8289.71
164311,Ukraine,01/01/17,8698.65
164312,United Republic of Tanzania,01/01/90,988.65
164313,United Republic of Tanzania,01/01/91,1008.9
164314,United Republic of Tanzania,01/01/92,1003.5
164315,United Republic of Tanzania,01/01/93,1005.49
164316,United Republic of Tanzania,01/01/94,1010
164317,United Republic of Tanzania,01/01/95,1036.21
164318,United Republic of Tanzania,01/01/96,1072.68
164319,United Republic of Tanzania,01/01/97,1100.17
164320,United Republic of Tanzania,01/01/98,1124.41
164321,United Republic of Tanzania,01/01/99,1167.03
164322,United Republic of Tanzania,01/01/00,1215.26
164323,United Republic of Tanzania,01/01/01,1283.25
164324,United Republic of Tanzania,01/01/02,1357.25
164325,United Republic of Tanzania,01/01/03,1435.29
164326,United Republic of Tanzania,01/01/04,1539.87
164327,United Republic of Tanzania,01/01/05,1658.03
164328,United Republic of Tanzania,01/01/06,1765.84
164329,United Republic of Tanzania,01/01/07,1876.13
164330,United Republic of Tanzania,01/01/08,1958.91
164331,United Republic of Tanzania,01/01/09,2013.04
164332,United Republic of Tanzania,01/01/10,2099.43
164333,United Republic of Tanzania,01/01/11,2236.42
164334,United Republic of Tanzania,01/01/12,2308.62
164335,United Republic of Tanzania,01/01/13,2431.61
164336,United Republic of Tanzania,01/01/14,2563.64
164337,United Republic of Tanzania,01/01/15,2666.84
164338,United Republic of Tanzania,01/01/16,2793.56
164339,United Republic of Tanzania,01/01/17,2947.8
164855,Switzerland,01/01/90,27594.63
164856,Switzerland,01/01/91,27915.47
164857,Switzerland,01/01/92,28226.23
164858,Switzerland,01/01/93,28596.95
164859,Switzerland,01/01/94,29343.63
164860,Switzerland,01/01/95,29902.49
164861,Switzerland,01/01/96,30542.08
164862,Switzerland,01/01/97,31812.52
164863,Switzerland,01/01/98,32918.59
164864,Switzerland,01/01/99,33814.08
164865,Switzerland,01/01/00,35754.57
164866,Switzerland,01/01/01,36778.02
164867,Switzerland,01/01/02,37718.3
164868,Switzerland,01/01/03,37713.37
164869,Switzerland,01/01/04,39170
164870,Switzerland,01/01/05,40572.26
164871,Switzerland,01/01/06,45106.42
164872,Switzerland,01/01/07,49746.36
164873,Switzerland,01/01/08,52584.73
164874,Switzerland,01/01/09,51769.05
164875,Switzerland,01/01/10,53067.69
164876,Switzerland,01/01/11,56183.83
164877,Switzerland,01/01/12,57849.58
164878,Switzerland,01/01/13,60108.52
164879,Switzerland,01/01/14,61902.16
164880,Switzerland,01/01/15,63938.98
164881,Switzerland,01/01/16,64215.86
164882,Switzerland,01/01/17,66307.38
168760,Tunisia,01/01/90,3628.26
168761,Tunisia,01/01/91,3809.85
168762,Tunisia,01/01/92,4110.26
168763,Tunisia,01/01/93,4211.28
168764,Tunisia,01/01/94,4352.53
168765,Tunisia,01/01/95,4469.27
168766,Tunisia,01/01/96,4801.23
168767,Tunisia,01/01/97,5078.81
168768,Tunisia,01/01/98,5314.26
168769,Tunisia,01/01/99,5660.09
168770,Tunisia,01/01/00,6001.88
168771,Tunisia,01/01/01,6315.37
168772,Tunisia,01/01/02,6445.34
168773,Tunisia,01/01/03,6830.81
168774,Tunisia,01/01/04,7398.31
168775,Tunisia,01/01/05,7836.21
168776,Tunisia,01/01/06,8422.45
168777,Tunisia,01/01/07,9135.41
168778,Tunisia,01/01/08,9607.42
168779,Tunisia,01/01/09,9866.45
168780,Tunisia,01/01/10,10222.82
168781,Tunisia,01/01/11,10120.68
168782,Tunisia,01/01/12,10603.76
168783,Tunisia,01/01/13,10971.23
168784,Tunisia,01/01/14,11377.35
168785,Tunisia,01/01/15,11497.79
168786,Tunisia,01/01/16,11618.8
168787,Tunisia,01/01/17,11936.23
169342,United States of America,01/01/90,23954.48
169343,United States of America,01/01/91,24405.16
169344,United States of America,01/01/92,25492.95
169345,United States of America,01/01/93,26464.85
169346,United States of America,01/01/94,27776.64
169347,United States of America,01/01/95,28782.18
169348,United States of America,01/01/96,30068.23
169349,United States of America,01/01/97,31572.69
169350,United States of America,01/01/98,32949.2
169351,United States of America,01/01/99,34620.93
169352,United States of America,01/01/00,36449.86
169353,United States of America,01/01/01,37273.62
169354,United States of America,01/01/02,38166.04
169355,United States of America,01/01/03,39677.2
169356,United States of America,01/01/04,41921.81
169357,United States of America,01/01/05,44307.92
169358,United States of America,01/01/06,46437.07
169359,United States of America,01/01/07,48061.54
169360,United States of America,01/01/08,48401.43
169361,United States of America,01/01/09,47001.56
169362,United States of America,01/01/10,48466.82
169363,United States of America,01/01/11,49883.12
169364,United States of America,01/01/12,51603.5
169365,United States of America,01/01/13,53106.92
169366,United States of America,01/01/14,55032.96
169367,United States of America,01/01/15,56803.47
169368,United States of America,01/01/16,57904.2
169369,United States of America,01/01/17,59927.93
170560,Saint Kitts and Nevis,01/01/90,9862.7
170561,Saint Kitts and Nevis,01/01/91,9957.35
170562,Saint Kitts and Nevis,01/01/92,10529.74
170563,Saint Kitts and Nevis,01/01/93,11380.11
170564,Saint Kitts and Nevis,01/01/94,12086.2
170565,Saint Kitts and Nevis,01/01/95,12845.43
170566,Saint Kitts and Nevis,01/01/96,13690.35
170567,Saint Kitts and Nevis,01/01/97,14714.36
170568,Saint Kitts and Nevis,01/01/98,14644.41
170569,Saint Kitts and Nevis,01/01/99,15173.6
170570,Saint Kitts and Nevis,01/01/00,16926.27
170571,Saint Kitts and Nevis,01/01/01,18022.47
170572,Saint Kitts and Nevis,01/01/02,18489.35
170573,Saint Kitts and Nevis,01/01/03,17952.56
170574,Saint Kitts and Nevis,01/01/04,18928.64
170575,Saint Kitts and Nevis,01/01/05,21149.76
170576,Saint Kitts and Nevis,01/01/06,22162.49
170577,Saint Kitts and Nevis,01/01/07,22478.92
170578,Saint Kitts and Nevis,01/01/08,24140.66
170579,Saint Kitts and Nevis,01/01/09,23248.74
170580,Saint Kitts and Nevis,01/01/10,22935.73
170581,Saint Kitts and Nevis,01/01/11,23575.45
170582,Saint Kitts and Nevis,01/01/12,23604.53
170583,Saint Kitts and Nevis,01/01/13,25056.25
170584,Saint Kitts and Nevis,01/01/14,26789.1
170585,Saint Kitts and Nevis,01/01/15,27377.1
170586,Saint Kitts and Nevis,01/01/16,28042.56
170587,Saint Kitts and Nevis,01/01/17,28636.36
172780,Viet Nam,01/01/90,938.82
172781,Viet Nam,01/01/91,1006.33
172782,Viet Nam,01/01/92,1095.32
172783,Viet Nam,01/01/93,1188.02
172784,Viet Nam,01/01/94,1296.17
172785,Viet Nam,01/01/95,1424.89
172786,Viet Nam,01/01/96,1562.04
172787,Viet Nam,01/01/97,1694.31
172788,Viet Nam,01/01/98,1788.35
172789,Viet Nam,01/01/99,1879.91
172790,Viet Nam,01/01/00,2030.31
172791,Viet Nam,01/01/01,2181.96
172792,Viet Nam,01/01/02,2332.03
172793,Viet Nam,01/01/03,2518.31
172794,Viet Nam,01/01/04,2756.58
172795,Viet Nam,01/01/05,3031.67
172796,Viet Nam,01/01/06,3311.99
172797,Viet Nam,01/01/07,3608.83
172798,Viet Nam,01/01/08,3851.27
172799,Viet Nam,01/01/09,4049.92
172800,Viet Nam,01/01/10,4317.97
172801,Viet Nam,01/01/11,4632.77
172802,Viet Nam,01/01/12,4913.6
172803,Viet Nam,01/01/13,5210.67
172804,Viet Nam,01/01/14,5563.26
172805,Viet Nam,01/01/15,5932.5
172806,Viet Nam,01/01/16,6302.67
172807,Viet Nam,01/01/17,6790.21
177606,Thailand,01/01/90,4297.38
177607,Thailand,01/01/91,4763.56
177608,Thailand,01/01/92,5213.22
177609,Thailand,01/01/93,5725.47
177610,Thailand,01/01/94,6257.37
177611,Thailand,01/01/95,6838.08
177612,Thailand,01/01/96,7275.81
177613,Thailand,01/01/97,7112.37
177614,Thailand,01/01/98,6561.62
177615,Thailand,01/01/99,6887.32
177616,Thailand,01/01/00,7281.78
177617,Thailand,01/01/01,7633.28
177618,Thailand,01/01/02,8158.99
177619,Thailand,01/01/03,8853.39
177620,Thailand,01/01/04,9602.43
177621,Thailand,01/01/05,10259.67
177622,Thailand,01/01/06,11032.99
177623,Thailand,01/01/07,11875.21
177624,Thailand,01/01/08,12252.3
177625,Thailand,01/01/09,12198.46
177626,Thailand,01/01/10,13210.6
177627,Thailand,01/01/11,13535.13
177628,Thailand,01/01/12,14725.4
177629,Thailand,01/01/13,15318.96
177630,Thailand,01/01/14,15699.37
177631,Thailand,01/01/15,16289.13
177632,Thailand,01/01/16,16956.97
177633,Thailand,01/01/17,17910.15
180449,Belarus,01/01/90,5406.34
180450,Belarus,01/01/91,5516.55
180451,Belarus,01/01/92,5089.66
180452,Belarus,01/01/93,4803.92
180453,Belarus,01/01/94,4337.22
180454,Belarus,01/01/95,3980.04
180455,Belarus,01/01/96,4180.12
180456,Belarus,01/01/97,4756.48
180457,Belarus,01/01/98,5236.83
180458,Belarus,01/01/99,5520.92
180459,Belarus,01/01/00,6002.26
180460,Belarus,01/01/01,6462.2
180461,Belarus,01/01/02,6936.46
180462,Belarus,01/01/03,7626.25
180463,Belarus,01/01/04,8792.92
180464,Belarus,01/01/05,9997.02
180465,Belarus,01/01/06,11404.19
180466,Belarus,01/01/07,12773.03
180467,Belarus,01/01/08,14401.65
180468,Belarus,01/01/09,14572.5
180469,Belarus,01/01/10,15927.87
180470,Belarus,01/01/11,17166.7
180471,Belarus,01/01/12,17807.42
180472,Belarus,01/01/13,18298.85
180473,Belarus,01/01/14,18949.88
180474,Belarus,01/01/15,18389.74
180475,Belarus,01/01/16,18098.42
180476,Belarus,01/01/17,18895.59
180577,Sao Tome and Principe,01/01/01,1635.25
180578,Sao Tome and Principe,01/01/02,1661.49
180579,Sao Tome and Principe,01/01/03,1763.62
180580,Sao Tome and Principe,01/01/04,1837.02
